#EOS table
     n(fm-3)     rho(MeVfm-3)     P(MeVfm-3)
6.600000e-02 	 6.252200e+01 	 3.413807e-01 
6.800000e-02 	 6.442624e+01 	 3.591404e-01 
7.000000e-02 	 6.633244e+01 	 3.769001e-01 
7.200000e-02 	 6.823865e+01 	 3.966331e-01 
7.400000e-02 	 7.014486e+01 	 4.163661e-01 
7.600000e-02 	 7.205304e+01 	 4.341258e-01 
7.800000e-02 	 7.396122e+01 	 4.558321e-01 
8.000000e-02 	 7.586940e+01 	 4.775383e-01 
8.200000e-02 	 7.777758e+01 	 4.972713e-01 
8.400000e-02 	 7.968181e+01 	 5.110844e-01 
8.600000e-02 	 8.158999e+01 	 5.367373e-01 
8.800000e-02 	 8.350014e+01 	 5.643635e-01 
9.000000e-02 	 8.541227e+01 	 5.919897e-01 
9.200000e-02 	 8.732440e+01 	 6.235625e-01 
9.400000e-02 	 8.923652e+01 	 6.551352e-01 
9.600000e-02 	 9.114865e+01 	 6.867080e-01 
9.800000e-02 	 9.306275e+01 	 7.222274e-01 
1.000000e-01 	 9.497685e+01 	 7.597201e-01 
1.020000e-01 	 9.689095e+01 	 7.972128e-01 
1.040000e-01 	 9.880702e+01 	 8.386520e-01 
1.060000e-01 	 1.007251e+02 	 8.820646e-01 
1.080000e-01 	 1.026411e+02 	 9.274505e-01 
1.100000e-01 	 1.045592e+02 	 9.748097e-01 
1.120000e-01 	 1.064792e+02 	 1.024142e+00 
1.140000e-01 	 1.083992e+02 	 1.075448e+00 
1.160000e-01 	 1.103212e+02 	 1.128727e+00 
1.180000e-01 	 1.122432e+02 	 1.185953e+00 
1.200000e-01 	 1.141652e+02 	 1.245152e+00 
1.220000e-01 	 1.160892e+02 	 1.306324e+00 
1.240000e-01 	 1.180151e+02 	 1.371443e+00 
1.260000e-01 	 1.199411e+02 	 1.440508e+00 
1.280000e-01 	 1.218690e+02 	 1.511547e+00 
1.300000e-01 	 1.237969e+02 	 1.586532e+00 
1.320000e-01 	 1.257268e+02 	 1.665464e+00 
